# case	disease	pipeline_name	pipeline_version	timestamp	C3Y	DCC_path	filesize	file_format	md5sum	Input_Sample_Name	Input_UUID
C3L-00819	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-00819.181108_UNC31-K00269_0162_AH255GBBXY_ATTCCT_S3_L001_R1_001_fastqc.html.gz	292542	html	9b3165cd694bd858e15a2e8d1133eeae	C3L-00819.miRNA-Seq.R1.A	703adb4c-4756-48da-bcf0-4999b247c83d
C3L-00881	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-00881.180924_UNC31-K00269_0154_AHWTMLBBXX_CTAGCT_S34_L002_R1_001_fastqc.html.gz	286059	html	f8138f44b3f9aae734a7ad0b10e943ca	C3L-00881.miRNA-Seq.R1.T	64271f95-a859-4bec-a2c5-df5229d3ac84
C3L-00885	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-00885.181108_UNC31-K00269_0163_BH23TVBBXY_ATGTCA_S15_L001_R1_001_fastqc.html.gz	293744	html	11f771da2999137216090207f65a708f	C3L-00885.miRNA-Seq.R1.T	bac59faa-6093-4658-a742-81b681f23446
C3L-00904	LSCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-00904.181012_UNC32-K00270_0124_AH223CBBXY_TCCCGA_S19_L005_R1_001_fastqc.html.gz	289472	html	a2e0307f816b70f84d7de8bf67808ae1	C3L-00904.miRNA-Seq.R1.T	fbe70ef3-d2f4-48b9-b9db-344faec36ddf
C3L-00904	LSCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-00904.181113_UNC31-K00269_0164_AH23NNBBXY_AGTTCC_S38_L006_R1_001_fastqc.html.gz	285797	html	63e733c5f7dd04e953496291b3152ce8	C3L-00904.miRNA-Seq.R1.A	adae8fd2-c955-40d4-9d3a-237a6faba818
C3L-00923	LSCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-00923.180924_UNC31-K00269_0154_AHWTMLBBXX_GTAGAG_S14_L003_R1_001_fastqc.html.gz	270819	html	d71331bc60b4dbebc89058efef67b68c	C3L-00923.miRNA-Seq.R1.T	28984c1d-7650-4357-af02-254bca8395ac
C3L-00923	LSCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-00923.181113_UNC31-K00269_0164_AH23NNBBXY_AGTCAA_S37_L006_R1_001_fastqc.html.gz	282399	html	ae30e62463de890a664e5be27c890498	C3L-00923.miRNA-Seq.R1.A	48a28eba-e455-4985-b47f-62686464fac1
C3L-00927	LSCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-00927.180924_UNC31-K00269_0154_AHWTMLBBXX_GTCCGC_S13_L003_R1_001_fastqc.html.gz	287703	html	0f5196aa45a4bc9833188dfd9f906187	C3L-00927.miRNA-Seq.R1.T	a8a3f9ea-2112-4957-b4aa-fd1d8cd20d8d
C3L-00927	LSCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-00927.181113_UNC31-K00269_0164_AH23NNBBXY_ATGTCA_S39_L006_R1_001_fastqc.html.gz	281907	html	3130db7ab51383477a29153e7beeb4be	C3L-00927.miRNA-Seq.R1.A	345e431c-e609-4045-b891-9be0bde1675c
C3L-00928	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-00928.180924_UNC31-K00269_0154_AHWTMLBBXX_GTGAAA_S12_L003_R1_001_fastqc.html.gz	296594	html	63fb950d4b5ea6fe1904d0ac4c072c00	C3L-00928.miRNA-Seq.R1.T	9e8a1db5-09c6-490b-a2f1-31eeeaca788c
C3L-00935	UCEC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-00935.181108_UNC31-K00269_0162_AH255GBBXY_CATGGC_S10_L006_R1_001_fastqc.html.gz	288976	html	caed2b70b5c7202654caad958b216190	C3L-00935.miRNA-Seq.R1.A	08a6581f-357c-4220-bf4d-bbaf27e810da
C3L-00943	UCEC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-00943.180724_UNC32-K00270_0106_BHWK3MBBXX_GATCAG_S32_L008_R1_001_fastqc.html.gz	278156	html	54d40243105388033df14cfed46e672b	C3L-00943.miRNA-Seq.R1.T	ded1ce72-55bf-4973-956d-358f70ff7ba2
C3L-00965	LSCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-00965.181113_UNC31-K00269_0164_AH23NNBBXY_TGACCA_S28_L002_R1_001_fastqc.html.gz	277957	html	05f9c4c2f7a70c3f33da5e367f484213	C3L-00965.miRNA-Seq.R1.T	abfed5ba-e8c9-4c5e-9cfc-89edd65620ee
C3L-00966	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-00966.181113_UNC31-K00269_0164_AH23NNBBXY_ACAGTG_S29_L002_R1_001_fastqc.html.gz	286606	html	2c4b228517f96c4972307e63031a868d	C3L-00966.miRNA-Seq.R1.T	ed6af83e-ec37-475e-aee7-6b412efea707
C3L-00966	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-00966.181113_UNC31-K00269_0164_AH23NNBBXY_ACTTGA_S32_L008_R1_001_fastqc.html.gz	276944	html	9f834e3308059f2965eda28ce245876b	C3L-00966.miRNA-Seq.R1.A	c6991342-1fd8-4528-9e30-6d376ce9469d
C3L-00968	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-00968.181113_UNC31-K00269_0164_AH23NNBBXY_GATCAG_S33_L008_R1_001_fastqc.html.gz	276234	html	57cbede3d5696ceea6dbce9e97541fc5	C3L-00968.miRNA-Seq.R1.A	b6e316ec-68ec-4d58-a07d-75101a3fe1cc
C3L-00968	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-00968.181113_UNC31-K00269_0164_AH23NNBBXY_GCCAAT_S30_L002_R1_001_fastqc.html.gz	293826	html	d9aa0c593c711f5ec7a51d4d4d5cde3f	C3L-00968.miRNA-Seq.R1.T	ac02f506-b700-4a33-845b-a3d5d404f2fe
C3L-00969	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-00969.181113_UNC31-K00269_0164_AH23NNBBXY_CAGATC_S31_L002_R1_001_fastqc.html.gz	292627	html	a42f139c6b59c9ada6b4abf00ebc7598	C3L-00969.miRNA-Seq.R1.T	66438eb5-a7e4-4430-8d6e-ad392080f56b
C3L-00969	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-00969.181113_UNC31-K00269_0164_AH23NNBBXY_TAGCTT_S34_L008_R1_001_fastqc.html.gz	281398	html	1bafe6791908aba8e283fee00575496d	C3L-00969.miRNA-Seq.R1.A	047927bb-f2d3-4328-a635-107f2334093c
C3L-00970	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-00970.181113_UNC31-K00269_0164_AH23NNBBXY_CTCAGA_S16_L003_R1_001_fastqc.html.gz	279742	html	84c5d7a2d77cb84d8e9a83eb58504eac	C3L-00970.miRNA-Seq.R1.T	f9825fdc-c488-4aa5-9a6d-4a9f87c99d87
C3L-00970	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-00970.181113_UNC31-K00269_0164_AH23NNBBXY_GGCTAC_S35_L008_R1_001_fastqc.html.gz	282619	html	787d1b6797073ec4ae53bbe822dc18d3	C3L-00970.miRNA-Seq.R1.A	2ec47243-af7b-42e1-86f2-707366a4a6c6
C3L-00993	LSCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-00993.181113_UNC31-K00269_0164_AH23NNBBXY_GATCAG_S33_L002_R1_001_fastqc.html.gz	279511	html	d2f03a1bf20dd37105de459f3ed1a345	C3L-00993.miRNA-Seq.R1.T	5846bc16-f919-4d2e-830e-47be62d97731
C3L-00993	LSCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-00993.181113_UNC31-K00269_0164_AH23NNBBXY_GTTTCG_S45_L006_R1_001_fastqc.html.gz	280771	html	99ae70840fb4ebee743045499cacb6d7	C3L-00993.miRNA-Seq.R1.A	c30ac4d5-766b-4e74-82f9-b38012f34a9e
C3L-01031	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01031.181108_UNC31-K00269_0162_AH255GBBXY_GTGAAA_S43_L002_R1_001_fastqc.html.gz	289800	html	e386847776ab99e59237903b56a7e05a	C3L-01031.miRNA-Seq.R1.T	bb7d0bf8-caef-4d12-a7c4-a9d946025af8
C3L-01036	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01036.181113_UNC31-K00269_0164_AH23NNBBXY_CACCGG_S6_L007_R1_001_fastqc.html.gz	290140	html	b49d4826e4b11dd5a6c891ef2fdedf21	C3L-01036.miRNA-Seq.R1.T	e29de3ba-4fe4-4527-9b85-d096287ed417
C3L-01040	GBM	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01040.181113_UNC31-K00269_0164_AH23NNBBXY_GTGGCC_S44_L008_R1_001_fastqc.html.gz	283580	html	6b57aae1d1ee7e42b8438f8d8fc6ef25	C3L-01040.miRNA-Seq.R1.T	558c2ffe-cbc7-40fe-906b-dfd3e1342eda
C3L-01043	GBM	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01043.181108_UNC31-K00269_0162_AH255GBBXY_GTGGCC_S44_L002_R1_001_fastqc.html.gz	276585	html	0a484c629369468af88f5799bb3d57ee	C3L-01043.miRNA-Seq.R1.T	6099799b-ba41-4f54-879b-4954bb596ee5
C3L-01046	GBM	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01046.181108_UNC31-K00269_0162_AH255GBBXY_GTTTCG_S45_L002_R1_001_fastqc.html.gz	280229	html	b5d7acbff0664ed8e92dc28c3e3b9d11	C3L-01046.miRNA-Seq.R1.T	b0da6c71-146d-4f61-a1b5-cb57e5d35bd0
C3L-01051	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01051.181108_UNC31-K00269_0162_AH255GBBXY_GTGAAA_S43_L004_R1_001_fastqc.html.gz	282661	html	541371f9d57bbc73ae57642e2547f41c	C3L-01051.miRNA-Seq.R1.T	227715ec-f986-41c2-a8c1-708a5ab7f55d
C3L-01052	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01052.181113_UNC31-K00269_0164_AH23NNBBXY_CACGAT_S7_L007_R1_001_fastqc.html.gz	292052	html	0e549db79bcaf477f489d2222f7a2e3f	C3L-01052.miRNA-Seq.R1.T	03027849-04c0-4f93-813e-507a6eadfb9b
C3L-01053	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01053.181108_UNC31-K00269_0162_AH255GBBXY_GTGGCC_S44_L004_R1_001_fastqc.html.gz	279720	html	ab3395a49a05750f02dc637449505a7e	C3L-01053.miRNA-Seq.R1.T	793a3c9c-3611-4b9e-ad7c-af6336f2e2ee
C3L-01054	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01054.181108_UNC31-K00269_0162_AH255GBBXY_GTTTCG_S45_L004_R1_001_fastqc.html.gz	281507	html	eabc349e64e8166319fe3f25fd5ab9aa	C3L-01054.miRNA-Seq.R1.T	32c071ab-0517-4dac-8042-7eb11b9a5959
C3L-01274	UCEC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01274.181012_UNC32-K00270_0124_AH223CBBXY_GATCAG_S30_L007_R1_001_fastqc.html.gz	272565	html	9952dc0d50c07dc18fdcc0e88a1d4ad8	C3L-01274.miRNA-Seq.R1.T	3ba29dd0-cb3a-48da-8a54-b48517b99fe3
C3L-01277	UCEC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01277.180724_UNC32-K00270_0106_BHWK3MBBXX_TCCCGA_S21_L007_R1_001_fastqc.html.gz	269490	html	7295f862e7be7f186be18a1360cfad4e	C3L-01277.miRNA-Seq.R1.T	58398cc6-ce29-4c26-814b-9b408d1bb164
C3L-01277	UCEC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01277.181113_UNC31-K00269_0164_AH23NNBBXY_CGTACG_S46_L006_R1_001_fastqc.html.gz	301787	html	0e47438852d974e9cd48462de98f542c	C3L-01277.miRNA-Seq.R1.A	ded5f6cc-cb84-44cc-9ebc-55f847ef8442
C3L-01279	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01279.181108_UNC31-K00269_0163_BH23TVBBXY_CATGGC_S34_L007_R1_001_fastqc.html.gz	278795	html	6373149649a87dd4a3d9f01355163951	C3L-01279.miRNA-Seq.R1.T	7e808856-f359-479c-b111-f0745146c2a7
C3L-01279	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01279.181113_UNC31-K00269_0164_AH23NNBBXY_CTTGTA_S36_L008_R1_001_fastqc.html.gz	281713	html	042f167b10f0233c67fee0a4b69f46a7	C3L-01279.miRNA-Seq.R1.A	3c541546-3a2c-4bd6-ab5f-87bee7d3891f
C3L-01285	LSCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01285.180724_UNC32-K00270_0106_BHWK3MBBXX_CCGTCC_S38_L008_R1_001_fastqc.html.gz	262322	html	f0e44cfccdee4317989cf76aabb4e2a1	C3L-01285.miRNA-Seq.R1.T	9bd29984-8435-4e4e-850a-fdada828faa1
C3L-01285	LSCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01285.181113_UNC31-K00269_0164_AH23NNBBXY_GTGGCC_S44_L006_R1_001_fastqc.html.gz	280140	html	d8b9db65b4963813429d3d8520850c0a	C3L-01285.miRNA-Seq.R1.A	a8085d9b-c060-4c95-a5a7-7db5bda6d43f
C3L-01291	AML	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/AML/CPTAC3_AML_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01291.180828_UNC32-K00270_0112_AHWTLNBBXX_CAAAAG_S34_L007_R1_001_fastqc.html.gz	266933	html	3dafa1fbc58880f12968eef26d44dc53	C3L-01291.miRNA-Seq.R1.Tbm	21b2ac6e-0bc3-40a1-83c8-95edef5bfc55
C3L-01296	AML	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/AML/CPTAC3_AML_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01296.180828_UNC32-K00270_0112_AHWTLNBBXX_ATTCCT_S33_L007_R1_001_fastqc.html.gz	261573	html	19a269863e565173b5662b7df5224dc0	C3L-01296.miRNA-Seq.R1.Tbm	7ecc7e7a-1dd5-46b3-8c53-2d5c9cd0678e
C3L-01328	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01328.181012_UNC32-K00270_0124_AH223CBBXY_CAAAAG_S2_L006_R1_001_fastqc.html.gz	293627	html	064296d3c82df2e5074bac3a0261be58	C3L-01328.miRNA-Seq.R1.T	5ef30062-2607-4b61-a15b-ff49c4153558
C3L-01328	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01328.181113_UNC31-K00269_0164_AH23NNBBXY_CGATGT_S26_L008_R1_001_fastqc.html.gz	277591	html	9651b5f49cda3f601a69a8fab3d95871	C3L-01328.miRNA-Seq.R1.A	c61d4d03-a2af-4185-8af3-85bf24d866c6
C3L-01355	UCEC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01355.181108_UNC31-K00269_0163_BH23TVBBXY_GGCTAC_S11_L008_R1_001_fastqc.html.gz	278923	html	bb687fc2de6d07291ce7f90ddbd75a8c	C3L-01355.miRNA-Seq.R1.T	7430d258-41a0-4db2-a203-d31e5880ed02
C3L-01453	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01453.181108_UNC31-K00269_0162_AH255GBBXY_CTATAC_S15_L001_R1_001_fastqc.html.gz	270678	html	322569f738ae4769732fd0fb553a2be8	C3L-01453.miRNA-Seq.R1.A	a21abf4d-00ad-4bbd-800c-d1416f79b7cb
C3L-01453	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01453.181119_UNC31-K00269_0165_AH27WCBBXY_AGTCAA_S37_L003_R1_001_fastqc.html.gz	295554	html	4ade9fbad884060b6dc73447d51d24b3	C3L-01453.miRNA-Seq.R1.T	1c8687c3-ac59-4253-b717-41e32313d6e0
C3L-01455	LSCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01455.181113_UNC31-K00269_0164_AH23NNBBXY_GAGTGG_S47_L006_R1_001_fastqc.html.gz	282814	html	b04a738a3527d409edb34f6bc78d9b96	C3L-01455.miRNA-Seq.R1.A	39fe84c9-8517-4ad9-a7e0-cf9ed3d64053
C3L-01455	LSCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01455.181119_UNC31-K00269_0165_AH27WCBBXY_AGTTCC_S38_L003_R1_001_fastqc.html.gz	277184	html	235121dacaffb8adc71935d34c677c34	C3L-01455.miRNA-Seq.R1.T	957ed6b7-604f-4899-b803-0f623e39ca9f
C3L-01459	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01459.181113_UNC31-K00269_0164_AH23NNBBXY_CTTGTA_S36_L004_R1_001_fastqc.html.gz	270626	html	bb2b3356b25ec05475b9f886f17cd24a	C3L-01459.miRNA-Seq.R1.T	7dbc0878-983e-4963-9f96-78c9290c9093
C3L-01462	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01462.181108_UNC31-K00269_0163_BH23TVBBXY_CAGATC_S7_L008_R1_001_fastqc.html.gz	272749	html	f4d0fed1ec52fef1e92cd671362b5fa3	C3L-01462.miRNA-Seq.R1.T	704332cd-2bab-40c1-9ef6-162d19e8e014
C3L-01462	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01462.181113_UNC31-K00269_0164_AH23NNBBXY_CAGATC_S31_L008_R1_001_fastqc.html.gz	271805	html	e0583e02f2ee49b5c926e47aa9c76647	C3L-01462.miRNA-Seq.R1.A	69e4c0a7-a4d9-4432-bb59-d938ac4011c6
C3L-01464	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01464.181108_UNC31-K00269_0163_BH23TVBBXY_GCCAAT_S6_L008_R1_001_fastqc.html.gz	296880	html	c8a8cd42e3c5d9baa72142d8b42c9312	C3L-01464.miRNA-Seq.R1.T	e97ed6ac-4dd1-497a-b9fb-2ac7abd32288
C3L-01464	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01464.181113_UNC31-K00269_0164_AH23NNBBXY_GCCAAT_S30_L008_R1_001_fastqc.html.gz	273714	html	926b6cf8a3160b4a110f5a5e87238609	C3L-01464.miRNA-Seq.R1.A	4ea7a958-cf84-4f64-9a24-7bcab3ea34aa
C3L-01465	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01465.181108_UNC31-K00269_0163_BH23TVBBXY_ACAGTG_S5_L008_R1_001_fastqc.html.gz	288563	html	7fa0395c272d3eeab71081640def10bb	C3L-01465.miRNA-Seq.R1.T	fc3203a1-2ccc-4e14-9cf6-85f0c72489bc
C3L-01470	CCRCC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01470.181108_UNC31-K00269_0163_BH23TVBBXY_CGATGT_S2_L008_R1_001_fastqc.html.gz	279130	html	da0815df95c2bbbfaaf8913b8d156414	C3L-01470.miRNA-Seq.R1.T	e80bafb3-4977-49bf-b6b1-3588f0280d23
C3L-01551	SAR	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/SAR/CPTAC3_SAR_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01551.181108_UNC31-K00269_0163_BH23TVBBXY_GGCTAC_S11_L001_R1_001_fastqc.html.gz	302524	html	3e5b0ad709a45cd6ba882a9316e45990	C3L-01551.miRNA-Seq.R1.T	52b86f80-358d-46d6-8406-273404f84ad2
C3L-01598	PDA	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/PDA/CPTAC3_PDA_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01598.180828_UNC32-K00270_0112_AHWTLNBBXX_ACTTGA_S16_L006_R1_001_fastqc.html.gz	282116	html	e27e5e7ab0a97ffe4fc70fb8b7923096	C3L-01598.miRNA-Seq.R1.T	80f03594-bebf-4af5-aa2f-700d7cd3b379
C3L-01599	UCEC	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01599.181108_UNC31-K00269_0163_BH23TVBBXY_ATCACG_S1_L008_R1_001_fastqc.html.gz	282838	html	91a9c749abb1f4eeb04fc810a28479e1	C3L-01599.miRNA-Seq.R1.T	d42e8861-26a9-4689-beb2-40634e31a60b
C3L-01601	SAR	miRNA-Seq_QC	v1.0	20200115	Y3	/CPTAC3.Y2_WashU/SAR/CPTAC3_SAR_miRNA-Seq_QC_v1.0_Y2.b123_20200115/C3L-01601.180724_UNC32-K00270_0106_BHWK3MBBXX_ATGTCA_S37_L008_R1_001_fastqc.html.gz	287270	html	83a23d7a06d25f1f918be277f14fd2c1	C3L-01601.miRNA-Seq.R1.T	6bf8a194-0431-4b93-9785-96263c6877f5
